Gene_acc,Gene_id,NST1p1,NST1p2,NST1p3,NST1p4,NST1m1,NST1m2,NST1m3,NST1m4,Desc
856,Tb927.10.390,840570.0,890540.0,941370.0,842350.0,1426400.0,1508400.0,1671200.0,1490400.0,"DUF2407 ubiquitin-like domain containing protein, putative"
857,Tb927.10.3900,529790.0,519080.0,502230.0,518040.0,832180.0,859610.0,957440.0,821110.0,"CAMK/CAMKL family protein kinase, putative"
858,Tb927.10.3950,110790.0,118790.0,110350.0,114760.0,174520.0,176350.0,197940.0,179130.0,"hypothetical protein, conserved"
859,Tb927.10.3970,78931.0,70361.0,72179.0,81405.0,117300.0,114990.0,126290.0,116350.0,"hypothetical protein, conserved"
860,Tb927.10.3990,8733800.0,9042000.0,8377900.0,8132000.0,14927000.0,15792000.0,16322000.0,16069000.0,DHH1
861,Tb927.10.4000,678260.0,680580.0,604840.0,695030.0,1110000.0,1144000.0,1229300.0,1224700.0,"methylglutaconyl-CoA hydratase, mitochondrial precursor, putative"
862,Tb927.10.4010,393520.0,374940.0,419750.0,405330.0,713720.0,682830.0,708980.0,698410.0,"hypothetical protein, conserved"
863,Tb927.10.4040,1296700.0,1268800.0,1226300.0,1268000.0,2120700.0,2203700.0,2118800.0,2186800.0,3-keto-dihydrosphingosine reductase
864,Tb927.10.4060,337500.0,326560.0,319340.0,319630.0,545460.0,551210.0,578660.0,552130.0,"Ankyrin repeats (3 copies), putative"
865,Tb927.10.4070,39752.0,49147.0,57761.0,47948.0,79475.0,81571.0,91935.0,87370.0,"hypothetical protein, conserved"
866,Tb927.10.4080,21490.0,24831.0,19273.0,23173.0,33009.0,36358.0,34370.0,32663.0,"hypothetical protein, conserved"
867,Tb927.10.4100,97604.0,95030.0,110090.0,97517.0,139750.0,160860.0,167510.0,159830.0,"hypothetical protein, conserved"
868,Tb927.10.4120,213780.0,215530.0,241940.0,226250.0,330320.0,326240.0,405230.0,347130.0,60S ribosomal protein L30
869,Tb927.10.4130,174900.0,176920.0,184340.0,169530.0,280770.0,285240.0,302070.0,296840.0,NADH-ubiquinone oxidoreductase B13 subunit
870,Tb927.10.4160,32440.0,33859.0,36119.0,37350.0,59238.0,63731.0,62007.0,66304.0,predicted zinc finger protein
871,Tb927.10.4170,202570.0,211010.0,228810.0,214980.0,324720.0,347290.0,369790.0,370820.0,"hypothetical protein, conserved"
872,Tb927.10.4180,2197900.0,2114200.0,1937600.0,2122500.0,3398200.0,3532000.0,3675300.0,3632900.0,"TFIIF-stimulated CTD phosphatase, putative"
873,Tb927.10.420,191850.0,184160.0,209430.0,205650.0,325620.0,348920.0,359460.0,333410.0,Exocyst complex component EXO99
874,Tb927.10.4200,158030.0,169230.0,143640.0,161350.0,229450.0,231530.0,264950.0,241960.0,Kinetoplastid kinetochore protein 24
875,Tb927.10.4220,85083.0,74612.0,96217.0,73132.0,140890.0,148560.0,151990.0,145580.0,"hypothetical protein, conserved"
876,Tb927.10.4250,35430.0,29717.0,31349.0,28376.0,42293.0,40629.0,53067.0,49605.0,"ADP-ribosylation factor-like 2, arl2"
877,Tb927.10.4260,2981.2,1442.4,5691.6,6000.6,7857.5,9821.5,8459.3,7776.4,"hypothetical protein, conserved"
878,Tb927.10.4270,554960.0,522600.0,567130.0,547350.0,738380.0,802660.0,906910.0,735370.0,"coatomer subunit zeta, putative"
879,Tb927.10.4290,355980.0,353390.0,362670.0,367240.0,582230.0,620520.0,639490.0,597830.0,"hypothetical protein, conserved"
880,Tb927.10.450,2344200.0,2387500.0,2226000.0,2253600.0,3742300.0,3904800.0,4166500.0,3853000.0,Component of motile flagella 62
881,Tb927.10.4520,41681.0,38568.0,40574.0,32860.0,53853.0,55600.0,62883.0,56189.0,"6-phosphofructo-2-kinase/fructose-2,6-bisphosphatas, putative"
882,Tb927.10.4570,5889000.0,5828400.0,5669300.0,5889100.0,10376000.0,10247000.0,11138000.0,9775800.0,elongation factor 2
883,Tb927.10.4580,58295.0,64947.0,56370.0,59385.0,91424.0,96001.0,86839.0,95849.0,"hypothetical protein, conserved"
884,Tb927.10.460,147240.0,161670.0,154470.0,153310.0,241830.0,246170.0,268940.0,253280.0,NIMA-related protein kinase
885,Tb927.10.4610,1497500.0,1562200.0,1460000.0,1459100.0,2501700.0,2638000.0,2725800.0,2717700.0,"dolicholphosphate-mannose synthase, putative"
886,Tb927.10.4620,74725.0,89756.0,84911.0,81941.0,127170.0,127470.0,137800.0,125460.0,"peptidyl-prolyl cis-trans isomerase, putative"
887,Tb927.10.4640,1390500.0,1460200.0,1355300.0,1369700.0,2376800.0,2473600.0,2411500.0,2484600.0,eukaryotic translation initiation factor 3 subunit l
888,Tb927.10.4660,373060.0,386420.0,355890.0,383530.0,625800.0,639390.0,644720.0,620700.0,"Transcription factor S-II (TFIIS), central domain containing protein, putative"
889,Tb927.10.4690,103060.0,100160.0,102840.0,89995.0,133030.0,142940.0,153810.0,135960.0,"dynein light chain, putative"
890,Tb927.10.4710,345030.0,332030.0,275990.0,308780.0,507540.0,544230.0,521380.0,543820.0,"proteasome subunit beta type-2, putative"
891,Tb927.10.4740,292980.0,297040.0,302290.0,318060.0,454970.0,506570.0,509040.0,491170.0,"nucleolar RNA-binding protein, putative"
892,Tb927.10.4760,46837.0,43693.0,38374.0,33771.0,63263.0,56381.0,65190.0,64264.0,"Integral membrane protein DUF106, putative"
893,Tb927.10.4770,158980.0,146100.0,169690.0,164440.0,247220.0,260350.0,290160.0,279320.0,"phosphatidylinositol-4-phosphate 5-kinase, putative"
894,Tb927.10.4780,62653.0,34017.0,35727.0,38829.0,64762.0,49892.0,55232.0,84348.0,GPI inositol deacylase precursor
895,Tb927.10.4790,50415.0,53796.0,50688.0,56076.0,93292.0,89156.0,95361.0,95868.0,"hypothetical protein, conserved"
896,Tb927.10.4820,19137.0,13734.0,14858.0,17427.0,23341.0,21746.0,32843.0,25508.0,"hypothetical protein, conserved"
897,Tb927.10.4850,661260.0,689510.0,739340.0,686790.0,1125700.0,1196400.0,1214900.0,1147800.0,"hypothetical protein, conserved"
898,Tb927.10.4890,59040.0,40076.0,64408.0,47181.0,105400.0,103730.0,110150.0,94293.0,"zinc-finger of a C2HC-type, putative"
899,Tb927.10.4900,529420.0,566020.0,573840.0,535510.0,843330.0,857120.0,950300.0,899470.0,"TPR-repeat-containing chaperone protein DNAJ, putative"
900,Tb927.10.4910,41477.0,45223.0,50401.0,49048.0,76929.0,68282.0,83120.0,67708.0,mitochondrial carrier protein
901,Tb927.10.4920,39082.0,46977.0,35615.0,38809.0,76417.0,68329.0,71791.0,62989.0,"hypothetical protein, conserved"
902,Tb927.10.4930,127600.0,131150.0,114090.0,104620.0,215900.0,193330.0,242070.0,197970.0,"protein phosphatase 2C, putative"
903,Tb927.10.4950,554190.0,468150.0,557970.0,498750.0,794810.0,847070.0,942260.0,881650.0,U2 small nuclear ribonucleoprotein 16.5K
904,Tb927.10.4980,148880.0,138450.0,159130.0,163550.0,224010.0,183730.0,234670.0,203880.0,"ubiquitin-like protein DSK2, putative"
905,Tb927.10.4990,284280.0,260700.0,233250.0,257490.0,382880.0,375890.0,387650.0,425770.0,cdc2-related kinase 3
906,Tb927.10.5000,186890.0,177230.0,183720.0,185760.0,295030.0,329890.0,310170.0,316900.0,"hypothetical protein, conserved"
907,Tb927.10.5010,500950.0,568030.0,508460.0,532790.0,850630.0,910630.0,981440.0,919670.0,"Elongation factor G1, mitochondrial, putative"
908,Tb927.10.5020,125060.0,145390.0,136670.0,135860.0,233170.0,224460.0,260600.0,220020.0,Eukaryotic translation initiation factor 4E type 5
910,Tb927.10.510,444420.0,384310.0,316940.0,349450.0,656030.0,628020.0,613930.0,685810.0,Present in the outer mitochondrial membrane proteome 19
911,Tb927.10.5120,538060.0,498360.0,545350.0,536510.0,858020.0,922400.0,972560.0,910320.0,KREPA6
912,Tb927.10.5130,226310.0,294630.0,211920.0,188280.0,333600.0,351860.0,337850.0,333890.0,"Protein C21orf2 homolog, putative"
913,Tb927.10.5140,3626700.0,3949200.0,3654400.0,3488400.0,5824400.0,5428000.0,6049400.0,5896200.0,Mitogen-activated protein kinase 6
914,Tb927.10.5170,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"XPC-binding domain containing protein, putative"
915,Tb927.10.520,479930.0,462920.0,457860.0,455320.0,808210.0,764700.0,778870.0,791490.0,"Mitochondrial ATP synthase subunit, putative"
916,Tb927.10.5230,755310.0,725930.0,700620.0,651970.0,1184400.0,1254700.0,1324200.0,1313200.0,"ADP-ribosylation factor-like protein 13, putative"
917,Tb927.10.5260,782950.0,788830.0,694590.0,702940.0,1251900.0,1277800.0,1399000.0,1319800.0,"C2 domain containing protein, putative"
918,Tb927.10.530,145850.0,143350.0,152670.0,131350.0,213040.0,215650.0,235060.0,206420.0,"Plasma-membrane choline transporter, putative"
919,Tb927.10.5350,3255700.0,3354200.0,3306100.0,3289300.0,5413200.0,5563800.0,5946300.0,5620100.0,"dynein heavy chain, putative"
920,Tb927.10.5370,2068700.0,2006200.0,2139200.0,1923100.0,3802800.0,3811800.0,3605300.0,4123700.0,"40S ribosomal protein S10, putative"
921,Tb927.10.5380,2849100.0,2735300.0,2722700.0,2815800.0,4626300.0,4728300.0,4880100.0,4640200.0,intraflagellar transport protein 122
922,Tb927.10.5400,421450.0,470640.0,428110.0,438860.0,746690.0,718570.0,825850.0,752610.0,"hypothetical protein, conserved"
923,Tb927.10.5430,87525.0,97462.0,108090.0,84060.0,150930.0,161310.0,181590.0,177300.0,"Flagellar C1a complex subunit C1a-32, putative"
924,Tb927.10.5450,1024400.0,1039800.0,997510.0,940340.0,1622700.0,1728400.0,1710200.0,1647600.0,ISWI complex protein
925,Tb927.10.5480,1526000.0,1470400.0,1478100.0,1474800.0,3172200.0,3469800.0,3663000.0,3487300.0,"60S ribosomal protein L24, putative"
926,Tb927.10.550,14832.0,16463.0,20681.0,20520.0,29013.0,31978.0,34706.0,26155.0,"hypothetical protein, conserved"
928,Tb927.10.5520,2132500.0,2133100.0,2105200.0,2102500.0,3262900.0,3454700.0,3651100.0,3497900.0,"AmmeMemoRadiSam system protein B, putative"
929,Tb927.10.5540,635840.0,722080.0,634930.0,705020.0,1069000.0,1181100.0,1216300.0,1139000.0,"hypothetical protein, conserved"
930,Tb927.10.5580,60701.0,64274.0,59968.0,71696.0,96395.0,98461.0,112110.0,98490.0,"hypothetical protein, conserved"
931,Tb927.10.560,2634500.0,2709100.0,2637900.0,2438100.0,4603000.0,4566800.0,4767900.0,4772200.0,"40S ribosomal proteins S11, putative"
932,Tb927.10.5600,43210.0,42529.0,50825.0,45396.0,56666.0,65501.0,69809.0,80926.0,"hypothetical protein, conserved"
933,Tb927.8.1110,5476900.0,6972200.0,5145300.0,6043600.0,9035700.0,9359600.0,9460300.0,10669000.0,"40S ribosomal protein S9, putative"
934,Tb927.10.5630,522160.0,513090.0,510590.0,464030.0,852620.0,826620.0,873910.0,803640.0,"hypothetical protein, conserved"
935,Tb927.10.5640,158880.0,194370.0,172030.0,176720.0,299550.0,330190.0,350810.0,330350.0,"Gem-associated protein 2, putative"
936,Tb927.10.5660,29559.0,21759.0,33436.0,22433.0,52073.0,45635.0,58131.0,53034.0,"heat shock protein, putative"
937,Tb927.10.5670,2191300.0,2271900.0,2193500.0,2278700.0,3639300.0,3842900.0,4141900.0,3957000.0,"N-acetyltransferase subunit Nat1, putative"
938,Tb927.10.5680,162440.0,173810.0,173940.0,167670.0,251360.0,249170.0,282010.0,267990.0,"procyclin-associated gene 1 (PAG1) protein, putative"
939,Tb927.10.5690,417200.0,439030.0,449060.0,457030.0,651130.0,681300.0,715680.0,725480.0,"procyclin-associated gene 2 (PAG2) protein, putative"
940,Tb927.10.5760,53784.0,44877.0,53060.0,48361.0,64733.0,72580.0,78313.0,67661.0,"adenylate kinase, putative"
941,Tb927.10.5770,9185900.0,8970000.0,8979200.0,9349800.0,15029000.0,15988000.0,16750000.0,16549000.0,Valosin-containing protein
942,Tb927.10.5790,804720.0,819220.0,813440.0,799200.0,1288800.0,1353900.0,1510200.0,1376700.0,"hypothetical protein, conserved"
943,Tb927.10.5810,5333000.0,4894300.0,4271500.0,5203300.0,8366800.0,9010500.0,9444900.0,8722700.0,"The ARF-like 2 binding protein BART, putative"
944,Tb927.10.5830,7039.6,9039.5,9258.7,9801.6,13667.0,14428.0,15159.0,15092.0,"hypothetical protein, conserved"
945,Tb927.10.5840,1041000.0,930610.0,959900.0,947620.0,1994300.0,1898200.0,2165000.0,2172700.0,"translation elongation factor 1-beta, putative"
946,Tb927.10.5850,240730.0,257860.0,255530.0,219670.0,292720.0,295030.0,347650.0,283080.0,"N-terminal region of Chorein, a TM vesicle-mediated sorter, putative"
947,Tb927.10.5860,106690.0,117230.0,118680.0,108730.0,191610.0,197330.0,200120.0,200010.0,"hypothetical protein, conserved"
948,Tb927.10.5870,210830.0,208800.0,213770.0,224640.0,352930.0,356610.0,398470.0,388600.0,Flagellum attachment zone protein 25
949,Tb927.10.5880,848320.0,862360.0,797330.0,792080.0,1233700.0,1377500.0,1545700.0,1376000.0,"Proteophosphoglycan, putative"
950,Tb927.10.5890,28997.0,25030.0,27915.0,26831.0,40500.0,46146.0,40330.0,47334.0,"Galactose oxidase, central domain containing protein, putative"
951,Tb927.10.5910,50609.0,42207.0,37238.0,39701.0,59334.0,61980.0,59463.0,71483.0,Basal body protein
952,Tb927.10.5920,66511.0,67700.0,66418.0,79585.0,105600.0,110360.0,110800.0,117610.0,"hypothetical protein, conserved"
953,Tb927.10.5940,2241500.0,2506400.0,2220300.0,2152900.0,3835300.0,3899000.0,3969400.0,3957800.0,"NEK family Serine/threonine-protein kinase, putative"
954,Tb927.10.5980,287960.0,317950.0,314320.0,299250.0,483430.0,501120.0,546690.0,518380.0,"leucine-rich repeat protein (LRRP), putative"
955,Tb927.10.600,253550.0,261290.0,267390.0,256210.0,415130.0,449190.0,439540.0,422320.0,Mitochondrial ribosomal protein L29
956,Tb927.10.6000,1719000.0,1793100.0,1797300.0,1882600.0,2692800.0,2800400.0,2712500.0,2625900.0,"hypothetical protein, conserved"
957,Tb927.10.6010,993670.0,933460.0,1021700.0,1031800.0,1577300.0,1689900.0,1819200.0,1738600.0,"Cohesin subunit SCC3, putative"
958,Tb927.10.6050,27347000.0,30390000.0,27031000.0,26532000.0,47810000.0,49827000.0,49689000.0,49215000.0,clathrin heavy chain
959,Tb927.10.6070,316190.0,305040.0,377670.0,361980.0,614860.0,698700.0,695700.0,659020.0,universal minicircle sequence binding protein 1
960,Tb927.10.6150,175820.0,178890.0,182190.0,166270.0,265210.0,274270.0,300730.0,292710.0,"neurobeachin/beige protein, putative"
961,Tb927.10.6160,224350.0,241690.0,241490.0,230450.0,370300.0,398840.0,430190.0,396010.0,"Sec34-like family, putative"
962,Tb927.10.6170,99173.0,97548.0,96230.0,104990.0,166500.0,164490.0,180860.0,162560.0,"hypothetical protein, conserved"
963,Tb927.10.6180,43035.0,38365.0,45557.0,39366.0,66502.0,75636.0,78714.0,73019.0,FLA1-like protein
964,Tb927.10.6220,457190.0,397510.0,457500.0,433320.0,688490.0,687180.0,805770.0,752580.0,5-3 exoribonuclease D
965,Tb927.10.6230,279820.0,268140.0,263680.0,268780.0,449570.0,461640.0,472730.0,436670.0,MORN repeat containing protein
966,Tb927.10.6240,193440.0,202900.0,178120.0,191410.0,288210.0,320150.0,308990.0,309840.0,"ras-like small GTPase, putative"
967,Tb927.10.6260,395350.0,403230.0,401740.0,402530.0,691490.0,672430.0,732150.0,684540.0,"ATP-dependent DEAD/H RNA helicase, putative"
968,Tb927.10.630,73226.0,53880.0,62056.0,65425.0,120500.0,127590.0,134890.0,113300.0,"hypothetical protein, conserved"
969,Tb927.10.6360,92439.0,84354.0,94832.0,74636.0,149890.0,158400.0,144590.0,126320.0,FAZ-tip-localizing protein required for cytokinesis
970,Tb927.10.640,251090.0,251790.0,254290.0,247260.0,389390.0,391010.0,400570.0,385430.0,"arginine N-methyltransferase, type II"
971,Tb927.10.6510,28913000.0,28876000.0,26065000.0,27197000.0,49305000.0,49499000.0,50320000.0,50353000.0,"chaperonin HSP60, mitochondrial precursor"
972,Tb927.10.6410,166920.0,165280.0,155870.0,185960.0,291130.0,280720.0,310310.0,286210.0,DNA mismatch repair protein MSH6
973,Tb927.10.6440,273440.0,264510.0,256380.0,278180.0,454850.0,476720.0,503740.0,455900.0,phosphomannomutase
974,Tb927.10.6490,487340.0,461550.0,471270.0,482990.0,742120.0,762700.0,860000.0,702200.0,"KIAA1430 homologue, putative"
975,Tb927.10.650,5303.3,6122.8,8303.0,8127.8,7441.1,10213.0,16478.0,8165.1,Component of motile flagella 17
976,Tb927.10.6530,48119.0,52704.0,48329.0,57340.0,82502.0,78848.0,90567.0,87543.0,"Dolichyl-P-Man:Man(5)GlcNAc(2)-PP-dolichyl alpha-1,3-mannosyltransferase"
977,Tb927.10.6550,77448.0,95179.0,76907.0,82748.0,90818.0,81718.0,91142.0,88865.0,"Poly(ADP-ribose) polymerase and DNA-Ligase Zn-finger region/Zinc-finger (CX5CX6HX5H) motif containing protein, putative |"
978,Tb927.10.6580,56471.0,42779.0,47216.0,50842.0,69279.0,70693.0,78610.0,85786.0,hypothetical protein
979,Tb927.10.6600,3894.2,5305.4,4753.8,3973.5,5509.8,4383.8,7729.8,5399.2,Kinetoplastid kinetochore protein 23
980,Tb927.10.6610,48612.0,37572.0,40325.0,41662.0,78539.0,64475.0,78908.0,75882.0,"chaperone protein DnaJ, putative"
981,Tb927.10.6630,2100700.0,2121100.0,1926600.0,1881200.0,2963400.0,3359800.0,3172300.0,3030200.0,"ATP-dependent RNA helicase DBP2A, putative"
982,Tb927.10.6640,453050.0,460740.0,431980.0,450850.0,745630.0,796610.0,825310.0,786970.0,transmembrane emp24 domain-containing protein
983,Tb927.10.6650,249800.0,222830.0,209530.0,204770.0,359240.0,358550.0,350640.0,366220.0,"G10 protein homologue, putative"
984,Tb927.10.6670,743620.0,655170.0,484800.0,587690.0,1155900.0,1240300.0,1237700.0,1194400.0,"dynein light chain, putative"
985,Tb927.10.6680,187650.0,185440.0,161650.0,186940.0,291020.0,268570.0,299490.0,286870.0,member of the NOL1/NOP2/sun family of proteins
986,Tb927.10.6690,8143.5,7081.7,10702.0,10692.0,16039.0,12742.0,14884.0,14161.0,protein tyrosine phosphatase 1
987,Tb927.10.6740,1449800.0,1478000.0,1494200.0,1439300.0,2582300.0,2412400.0,2388600.0,2413400.0,"Plasma-membrane choline transporter, putative"
988,Tb927.10.6750,67481.0,64403.0,82237.0,65866.0,116870.0,94549.0,108830.0,113910.0,"Plasma-membrane choline transporter, putative"
989,Tb927.10.6780,263810.0,291910.0,272900.0,276960.0,486130.0,468970.0,486480.0,430220.0,"vacuolar protein sorting-associated protein 45, putative"
990,Tb927.10.6790,11659.0,8972.5,13230.0,14295.0,15420.0,21782.0,23446.0,23815.0,Gamma-tubulin complex component 3-like protein
991,Tb927.10.6800,5265000.0,5236300.0,4890800.0,4977800.0,8290700.0,9098100.0,9489900.0,8637900.0,"developmentally regulated GTP-binding protein, putative"
992,Tb927.10.6810,464190.0,497870.0,487160.0,532060.0,858760.0,844610.0,914970.0,869470.0,"guanylate kinase, putative"
993,Tb927.10.6820,552330.0,617990.0,605420.0,603260.0,1017100.0,1011700.0,1093700.0,1066400.0,"hypothetical protein, conserved"
994,Tb927.10.6840,845330.0,798510.0,776680.0,773900.0,1372800.0,1429900.0,1427400.0,1341000.0,"hypothetical protein, conserved"
995,Tb927.10.6870,352000.0,315540.0,337740.0,329590.0,489570.0,508870.0,524790.0,529190.0,"short-chain dehydrogenase, putative"
996,Tb927.10.6970,1369500.0,1304800.0,1301200.0,1316500.0,1998400.0,2038900.0,2189900.0,2192300.0,"serine peptidase, Clan SC, Family S9B"
997,Tb927.10.6960,1592500.0,1535200.0,1637200.0,1587600.0,2681300.0,2724600.0,2903000.0,2688800.0,"hypothetical protein, conserved"
998,Tb927.10.6980,36456.0,42442.0,55885.0,48115.0,71958.0,73875.0,82247.0,65152.0,"caltractin, putative"
999,Tb927.10.6990,47839.0,46219.0,42254.0,47186.0,68356.0,59349.0,64107.0,59853.0,"hypothetical protein, conserved"
1000,Tb927.10.7010,140160.0,134850.0,135370.0,132850.0,216320.0,255370.0,242600.0,222020.0,"hypothetical protein, conserved"
1001,Tb927.10.7020,522530.0,569480.0,520330.0,510500.0,844080.0,931180.0,955230.0,979600.0,"acid phosphatase, putative"
1002,Tb927.10.7030,62359.0,60488.0,63660.0,63650.0,87244.0,88649.0,101960.0,93678.0,"hypothetical protein, conserved"
1003,Tb927.10.7050,30765.0,25825.0,32501.0,30728.0,44722.0,46507.0,52620.0,40605.0,Chromatin assembly factor 1 subunit B
1004,Tb927.10.7060,683700.0,675550.0,622860.0,627250.0,1053800.0,1085700.0,1203700.0,1151900.0,Nucleoporin NUP96
1005,Tb927.10.7070,61350.0,71253.0,65079.0,84715.0,101180.0,112390.0,114320.0,98407.0,small nuclear RNA-activating protein
1006,Tb927.10.7090,4840100.0,4531500.0,3894000.0,4109400.0,7524200.0,8370100.0,8192800.0,7672800.0,"Alternative oxidase, mitochondrial"
1007,Tb927.10.710,65141.0,61225.0,58867.0,52374.0,95410.0,93101.0,113070.0,95432.0,"hypothetical protein, conserved"
1008,Tb927.10.7110,2188100.0,2260700.0,2155200.0,2207200.0,3528100.0,3836900.0,3801500.0,3555500.0,Myo-inositol 1-phosphate synthase
1009,Tb927.10.7120,1163800.0,1432300.0,1274000.0,1230800.0,2118100.0,2122100.0,2245800.0,2086600.0,"hypothetical protein, conserved"
1010,Tb927.10.7130,412070.0,398070.0,456230.0,432250.0,688470.0,693120.0,805810.0,755840.0,"hypothetical protein, conserved"
1011,Tb927.10.7140,327450.0,349960.0,320860.0,335530.0,513750.0,579280.0,587150.0,556010.0,membrane-bound acid phosphatase 2
